bg_households_sum,bg_aggregate_income_sum,GEOID
171.83755490508148,8591973.311437663,48201-0809
1648.7402928042716,115915208.37823269,48201-0081
152.92438402718776,10300432.285471538,48201-0810
145.49316628701595,17235599.316628702,48201-0811
2330.278830536004,273049585.16513264,48201-0813
1692.785660305788,131090477.63386838,48201-0814
48.66830639494026,3257968.376669009,48201-0816
996.3328843543219,141080357.32518032,48201-0817
483.0,22884000.0,48201-0818
74.07921714818266,8577159.08667288,48201-0819
1808.111651123079,247769265.79535004,48201-0082
813.5956029061941,77563757.86166073,48201-0820
2205.424520433695,110858424.85404503,48201-0821
909.8267381833641,47793790.37535614,48201-0822
1668.2537313432836,157663110.82089552,48201-0823
1997.0,142342400.0,48201-0824
1667.9519224031421,163970784.88299617,48201-0825
224.707635009311,22368597.39292365,48201-0826
1203.088534547389,74733811.06639673,48201-0827
849.5584669224781,120282004.3602188,48201-0828
43.76449155349453,2405510.930771779,48201-0829
2462.335552270691,279058776.18904394,48201-0083
45.38116591928251,16468220.852017937,48201-0830
49.79627071823205,2464459.599447514,48201-0831
484.89347083537564,32838157.0080401,48201-0832
309.4957515445969,9699276.87989267,48201-0834
205.22459853371828,11518509.580219248,48201-0835
264.5132743362832,5724337.168141593,48201-0836
104.77157360406092,19569700.169204738,48201-0837
1624.194642494608,114179573.381321,48201-0839
1009.0,86733300.0,48201-0084
997.8288446957504,98850215.93811138,48201-0840
2189.4872603444433,189621157.4405457,48201-0841
1828.95757687825,145491962.96377236,48201-0842
933.361825661925,87325778.27286914,48201-0843
1734.4114016275657,362553248.15541756,48201-0844
344.79619212462137,20899647.338814367,48201-0845
261.3141023301772,20579652.296070896,48201-0846
2209.058782611,152511889.16367444,48201-0847
983.1908628715986,92266122.330614,48201-0848
1302.3554207882325,151154832.83983368,48201-0849
1084.9913249908766,59233880.38567427,48201-0085
109.09045748635944,9076283.770287381,48201-0850
2792.8303571428573,274441731.25,48201-0851
1229.3194192377496,147545936.84210527,48201-0852
1012.9965750772668,149454885.22035396,48201-0853
66.33290259433184,3278478.563815358,48201-0854
1422.2511883912935,158939236.477358,48201-0855
149.0933459379704,7348606.6446044035,48201-0858
681.4603155492731,53604791.6755352,48201-0859
3148.6889763779527,650951073.6220472,48201-0086
2162.053662673015,279896079.396769,48201-0860
1430.6591932329732,69991589.03016104,48201-0861
2159.1925829430133,239996564.0538017,48201-0862
253.84095246872872,14669317.476303264,48201-0863
1925.716945355383,118358578.45573278,48201-0864
2625.1440476190473,206017815.3968254,48201-0865
948.7350692538406,91831906.52214679,48201-0867
1269.568691125691,97165656.56401421,48201-0868
478.8664587604134,18419428.158721156,48201-0869
1268.517104989664,591969548.0538307,48201-0087
17.918088737201366,1318351.5358361774,48201-0871
789.7929330318312,60809266.52883626,48201-0872
549.5908610600727,64917121.99381637,48201-0873
1446.341385352663,221728667.8518447,48201-0874
2069.790650977585,237560144.50395957,48201-0875
1226.5128440366973,136312670.0,48201-0876
1237.1617688345511,130278826.42670432,48201-0877
1086.7640007427037,180875490.01043436,48201-0878
1582.0,145475800.0,48201-0879
1522.4081085665482,150879698.24482495,48201-0088
1642.929318189718,272958523.50329065,48201-0880
2362.697911439332,213007127.2503946,48201-0881
1956.6388090561452,201219510.96967417,48201-0882
2216.284903404941,171744133.8955173,48201-0883
680.774362493593,37065536.89034805,48201-0884
1982.9269830727428,249502004.95046106,48201-0885
1059.4570661896244,137880883.09481215,48201-0886
403.7421351211965,54956084.992264055,48201-0887
1329.7063913089337,141138895.81619757,48201-0888
148.99635036496352,11493189.781021899,48201-0889
652.8948228882834,223407629.7547684,48201-0089
1559.3117461612783,246664781.91356766,48201-0890
1078.9207828518174,146841740.91332713,48201-0891
1059.7314321404258,139673874.3934459,48201-0892
1104.234309623431,196017990.05546364,48201-0893
2490.0542879622344,362724157.19905585,48201-0894
525.4910905203136,221301220.81254455,48201-0895
1226.6096476033424,325830659.6513449,48201-0896
1792.692676045573,187719926.69686446,48201-0897
1160.2224669603524,123299132.26872246,48201-0898
586.2687125748503,171762013.69760478,48201-0899
1939.6962566389275,163590689.8743422,48201-0009
1333.593735142074,136948973.8654501,48201-0090
11.921504497138185,741149.6320523304,48201-0900
1995.9080553295362,226627916.88364524,48201-0901
3047.9463512162615,476579740.853049,48201-0902
1167.1584328436518,236761469.4936272,48201-0903
617.881367614644,54889791.697958775,48201-0905
2052.7619931683294,399106004.65179986,48201-0906
163.8396871945259,7412147.409579667,48201-0907
0.0,0.0,48201-0908
1166.0,168508900.0,48201-0909
2131.0,242572800.0,48201-0091
129.8633416458853,7795445.785536159,48201-0910
919.8508064516129,51407695.161290325,48201-0911
1023.0,91961100.0,48201-0912
231.04670126019272,23096673.38769459,48201-0913
170.97345132743362,3700039.9494311,48201-0914
1742.0890281692366,261313819.75952837,48201-0915
2665.7907646074514,365901256.38741916,48201-0916
22.15235635894125,3982674.757908328,48201-0918
1641.0,647949300.0,48201-0919
1267.0,226442600.0,48201-0092
198.81218993621545,28505944.578313254,48201-0920
172.00141743444365,24661781.927710842,48201-0921
2199.1329354535687,404821431.0601772,48201-0923
1866.4473489354787,177687308.0928418,48201-0926
2596.107951812549,495424791.8531582,48201-0927
26.10612244897959,21755927.61904762,48201-0928
2955.9420325367823,186888644.18887103,48201-0093
431.0925724312576,21139877.934637394,48201-0930
83.25601750547045,19987544.85776805,48201-0931
763.0,67619700.0,48201-0933
98.4346634912293,3645324.147903979,48201-0934
3067.7683254343556,202444833.5546079,48201-0935
141.67869780608635,7116073.036093418,48201-0936
2322.6479521813385,491562321.91538584,48201-0937
719.5613760750585,39057774.23768569,48201-0938
633.21657544957,34475167.083659105,48201-0094
19.869174161896975,1235249.386753884,48201-0940
1085.1719321453804,78144389.62766607,48201-0941
259.4582027168234,17550971.055381402,48201-0942
990.0,36314200.0,48201-0943
106.05755395683454,2753175.539568345,48201-0944
84.41144248326233,3266765.672550213,48201-0945
497.5323777178205,45427116.13659852,48201-0946
310.0,63241800.0,48201-0947
321.5465961665565,32613892.465300728,48201-0948
1708.6614173228345,137962147.0293486,48201-0949
2993.1598994967935,447438914.53217,48201-0095
179.5270679247115,41632845.30579876,48201-0951
394.2734238405051,38562187.00558015,48201-0952
548.910880124292,34838440.042792596,48201-0953
1567.2164881122758,68091885.66351357,48201-0954
1657.2511154489682,483391843.5164529,48201-0955
1577.0,155231100.0,48201-0956
337.45486600846266,21565461.00141044,48201-0957
1495.374962333074,119641120.44962737,48201-0958
1824.2793733681463,110791334.38795884,48201-0096
1270.0,170545400.0,48201-0960
1590.0309238500192,108155573.94665636,48201-0961
104.74686595949856,15351002.362584379,48201-0962
678.0,56155400.0,48201-0963
1399.1228240601495,242200886.54372936,48201-0964
362.9987644151565,34280918.08072487,48201-0965
2626.0,119190000.0,48201-0966
1859.5818332871781,142047554.5555248,48201-0967
2830.6652059596845,376134764.48290974,48201-0968
214.17368873602754,14226683.06104901,48201-0969
1613.0154607358647,191436788.63070494,48201-0097
1715.5409460795704,61126404.75949022,48201-0970
328.5517822360732,33140256.455979742,48201-0971
1899.2319034852546,296101396.9168901,48201-0972
1063.922903730415,195720014.1151623,48201-0973
988.0,90465100.0,48201-0974
79.15302491103202,8770272.597864768,48201-0975
812.2727272727273,59080145.45454545,48201-0976
1092.4489926146555,85429913.38050137,48201-0977
132.0,20387282.142857146,48201-0978
1567.5466906821587,142588926.79217163,48201-0098
534.4210518553477,87307259.07345682,48201-0980
37.137701277068295,16485332.315380344,48201-0981
1818.0638787387306,351483868.853883,48201-0982
1873.7231860486786,216718121.06729087,48201-0983
374.7426666271557,23899428.147420824,48201-0984
194.8485748218527,24155673.99049881,48201-0985
1145.167021415798,59638394.924979284,48201-0986
589.0,36785200.0,48201-0987
1465.4785959961237,210885063.2962658,48201-0988
13.762865792129162,1189320.4843592332,48201-0989
1897.68310485768,122825179.82575017,48201-0099
35.27125,1393822.5,48201-0990
2526.1996209404774,308044022.1391251,48201-0991
360.0,25719700.0,48201-0992
3604.9023836549372,285732636.73855466,48201-0994
1072.6873198847263,66119565.27377522,48201-0995
398.2050975880524,48998504.26558615,48201-0996
2165.9630776524073,93622106.15342072,48201-0997
1191.818623966559,99768274.41578844,48203-Precinct 1
1492.9080388064556,79390052.68781102,48203-Precinct 2
1437.4608953319494,82803380.26993592,48203-Precinct 3
856.7097637978486,45389969.70805682,48203-Precinct 4
586.7886241019598,42603186.56289533,48203-Precinct 5
770.2366307147112,71410856.55722532,48203-Precinct 6
420.77653274852287,40245643.27143512,48203-Precinct 7
1501.2567814117988,149762103.31610316,48203-Precinct 8
735.4040846011958,65754937.40980312,48203-Precinct 9
599.2387298434577,47538788.61716936,48203-Precinct 10
323.10847265900736,33507922.663757563,48203-Precinct 11
1512.0979962204158,145120132.68308488,48203-Precinct 12
1151.9597219305876,129880527.39838618,48203-Precinct 13
707.9199033030844,44937660.35490874,48203-Precinct 14
656.9677357229549,62385717.857330136,48203-Precinct 15
381.3629366489047,30036921.255180582,48203-Precinct 16
847.4935368436437,85312231.55580112,48203-Precinct 17
1087.154175652886,90871046.01698336,48203-Precinct 18
1891.946795241604,162826500.91904783,48203-Precinct 19
1398.551282051282,102091332.05128205,48203-Precinct 20
446.2213763904433,31526401.327802148,48203-Precinct 21
1358.973609122246,86512545.30230176,48203-Precinct 22
316.29157120669976,32990408.96165298,48203-Precinct 23
608.0355330969389,57853712.626974806,48203-Precinct 24
1976.6931766689943,170385250.89043537,48203-Precinct 25
1341.6234719158492,140524195.31884694,48203-Precinct 26
172.28875681030212,16608375.482912332,48205-Precinct 101
156.67257668992863,15022382.363608237,48205-Precinct 102
144.0632168739084,12994835.372350825,48205-Precinct 201
343.875726935726,35375619.00739971,48205-Precinct 202
443.3242891613691,46613843.50208927,48205-Precinct 301
374.77543352876575,38814444.27163963,48205-Precinct 401
217.2827673182596,14225688.797219262,48207-Precinct 1
435.2994592431055,63210620.93579478,48207-Precinct 2
374.35224099141726,39544471.289270096,48207-Precinct 3
167.27377876955276,13080143.956833221,48207-Precinct 4
317.2714366680254,22284843.087536275,48207-Precinct 5
205.4618427113125,13871796.353915615,48207-Precinct 6
62.91666666666667,4193312.5,48207-Precinct 7
80.83838383838383,5387771.212121212,48207-Precinct 8
126.53354044226907,8598867.880034883,48207-Precinct 9
120.76988335100742,8483483.987274656,48207-Precinct 10
1469.3531596177554,126210503.9676851,48209-Precinct 110
1817.5979689484543,140980799.23868987,48209-Precinct 112
1929.6951556302856,100426971.76737367,48209-Precinct 113
1663.0,93984900.0,48209-Precinct 114
1945.8685861604097,125304650.18043418,48209-Precinct 115
1989.4004400378399,116898523.41752833,48209-Precinct 120
3060.339591576338,166139482.21523985,48209-Precinct 121
682.8296568435965,63449001.76864743,48209-Precinct 125
274.0578957275354,30862665.344189785,48209-Precinct 128
549.6598267276632,28554358.65212007,48209-Precinct 132
1456.607534136085,128718293.82665923,48209-Precinct 134
2116.693245809854,153416842.37062952,48209-Precinct 136
1783.4822863704837,75499491.84605414,48209-Precinct 140
278.520544682492,13157642.08670869,48209-Precinct 141
805.7974745664882,45978547.853032336,48209-Precinct 142
10.989488117001828,1271698.7659963437,48209-Precinct 146
1981.7051507011472,203088088.9697373,48209-Precinct 203
1055.7302528879177,123028511.70777397,48209-Precinct 204
1744.2230178844682,187409260.27400535,48209-Precinct 205
1613.1677220304935,155922542.54401213,48209-Precinct 206
153.03251083694565,19486340.280093364,48209-Precinct 216
434.85534591194966,43867569.81132075,48209-Precinct 219
1812.2504889774746,193533058.24361622,48209-Precinct 220
2415.7023529962917,232952497.6589447,48209-Precinct 221
1814.3778576941393,174408707.71335205,48209-Precinct 223
48.780298120544394,7616468.956578095,48209-Precinct 225
1788.45521023766,180358279.52468008,48209-Precinct 227
1685.4065985757593,223861850.08109176,48209-Precinct 228
2068.043647166362,235094518.16727605,48209-Precinct 231
1908.3288669211604,190848568.42876306,48209-Precinct 252
2440.6154021937846,197048533.11243144,48209-Precinct 253
1860.4926336699223,259809399.9668929,48209-Precinct 254
1014.6131019658885,130367020.09632303,48209-Precinct 314
1009.77414586535,84448781.90552245,48209-Precinct 315
3087.1696574109305,189541111.1460437,48209-Precinct 316
892.0,139784800.0,48209-Precinct 319
892.1233468540091,154472943.0239458,48209-Precinct 320
281.27349319507454,43917542.77381724,48209-Precinct 325
2133.08241413268,131289278.82397027,48209-Precinct 332
1124.9907966500057,156923614.99980214,48209-Precinct 333
2006.4466149562656,212330212.3263789,48209-Precinct 335
1624.2882944471767,143367746.6582388,48209-Precinct 336
1761.6258708992066,249733999.70051977,48209-Precinct 337
1506.0364906832299,124716364.98447205,48209-Precinct 338
513.9766666761386,87717061.96837157,48209-Precinct 339
1469.10221879818,124949678.18287809,48209-Precinct 340
592.2854284761587,75418454.15138379,48209-Precinct 342
1535.6772734419333,296160167.935106,48209-Precinct 344
1170.3536121673005,97574145.24714828,48209-Precinct 347
1248.0045571626708,63082101.07456575,48209-Precinct 351
1222.7335778592865,155696344.78159386,48209-Precinct 371
188.734693877551,10023463.673469387,48209-Precinct 372
162.5359864521592,28109177.73073666,48209-Precinct 373
160.26917839310033,28797162.732637316,48209-Precinct 374
21.752750916972325,2769878.7929309765,48209-Precinct 375
54.954318106035345,6997588.529509837,48209-Precinct 376
1306.1183020180933,145276526.51356995,48209-Precinct 422
1080.7360987413485,88146544.57443742,48209-Precinct 423
1011.0968019340004,141296025.02222311,48209-Precinct 424
399.56400983510855,63757203.064813755,48209-Precinct 425
1372.0511625152913,185018170.52269045,48209-Precinct 426
745.8254419319212,157819477.39018553,48209-Precinct 430
945.0644128903108,155599313.09611073,48209-Precinct 432
2092.115153192847,297510914.9867165,48209-Precinct 435
1053.6040791764203,255200946.10411078,48209-Precinct 436
255.2642117766842,71251110.96215849,48209-Precinct 438
322.43727325810664,57007246.36980695,48209-Precinct 440
981.6491433960016,135198853.08825624,48209-Precinct 441
1502.9689462073648,350730304.10656714,48209-Precinct 442
1563.749284009109,317159875.3215255,48209-Precinct 443
473.01116861890495,73751189.34895124,48209-Precinct 444
1337.0,204373600.0,48209-Precinct 445
1549.190922176458,362753871.89496934,48209-Precinct 446
1062.0396409872849,194050832.08676142,48209-Precinct 448
1078.8708165909488,184282006.62150812,48209-Precinct 449
692.5032061591517,119957169.20851618,48209-Precinct 450
610.059793814433,144336652.78350517,48209-Precinct 451
719.4592754017979,133579174.20321439,48209-Precinct 452
389.7295156139587,35042288.47201877,48211-Precinct 101
198.26206100999744,20098349.22185195,48211-Precinct 201
20.118072289156625,4096948.43373494,48211-Precinct 202
265.5090264497142,34745334.01650252,48211-Precinct 301
17.49397590361446,3562563.8554216865,48211-Precinct 302
55.543373493975906,11311140.240963856,48211-Precinct 303
364.92590295042606,32807107.32577134,48211-Precinct 401
56.418072289156626,11489268.43373494,48211-Precinct 402
508.2322641671586,45767321.93954071,48213-Precinct 1
195.32844649559144,12329981.551477775,48213-Precinct 2
1048.8151762969533,59086077.20774109,48213-Precinct 3
1135.4685941924904,125650963.32833871,48213-Precinct 4
1247.3442780679304,100111666.60385536,48213-Precinct 1A
1523.0112165832425,112659008.6553042,48213-Precinct 1M
1225.9772343632737,103571194.00087014,48213-Precinct 1T
1332.1513818043804,114921764.71443965,48213-Precinct 2E
652.3755234643883,44601996.84697672,48213-Precinct 2M
1551.5346794396498,152430408.6213874,48213-Precinct 3B
1203.0683612457224,88866382.64591612,48213-Precinct 3C
928.9314971611492,84248177.45947626,48213-Precinct 3M
548.4258193252081,43821495.58562424,48213-Precinct 3N
533.6424234768344,41492736.709166385,48213-Precinct 4A
1092.2196349290748,108149980.57973453,48213-Precinct 4B
625.0901502900462,59662161.031338476,48213-Precinct 4W
1249.7806047001234,119332787.60268494,48213-Precinct 1CR
910.018080995684,97332635.83439377,48213-Precinct 1MN
1842.985370159889,168745161.74345264,48213-Precinct 1TC
1103.6184954770042,95674947.86637144,48213-Precinct 3CS
326.8619246861925,18551193.06634788,48213-Precinct 3NW
881.562091503268,54831161.36528686,48213-Precinct 3WS
1600.4053138238958,114006640.45595422,48213-Precinct 4LP
586.8362660498145,46320794.49739018,48213-Precinct 4MS
1508.3365770122596,121001985.73514824,48213-Precinct 4SE
1578.4229699442747,142191477.4781959,48213-Precinct 2GBN
1741.2015065913372,147805425.67482737,48213-Precinct 2GBS
1292.3644520652163,102068154.62474677,48213-Precinct 2PSN
1790.7788568046194,164034808.1987521,48213-Precinct 2PSS
832.2108088833279,94844108.37525994,48213-Precinct 4NLP
677.7952497952498,27209737.755937755,48215-001
1323.4202132352868,94035625.78261538,48215-002
487.61608715930316,14494090.572196651,48215-003
1564.0146341463415,96150321.13821138,48215-004
865.8108215586955,32917771.918821648,48215-005
1556.0977565236255,117558348.47974646,48215-006
2467.9208233493846,187467933.5734914,48215-007
1199.0386213834054,113804936.56774203,48215-008
1442.351475409836,119288552.0,48215-009
1672.0,93387400.0,48215-010
1031.5248138974748,65472893.42332662,48215-011
100.39372549019608,10512438.588235294,48215-012
3623.026883228475,300523452.1997388,48215-013
582.6526100812017,40390639.94292119,48215-014
532.9135331021315,30366550.167615447,48215-015
971.8140696745551,48270924.33674423,48215-016
447.9408096952403,27792732.07821639,48215-017
275.89668206635866,15798231.835363295,48215-018
82.9974163311903,6600801.524498121,48215-019
1889.5346879131519,140035539.66533023,48215-020
170.11034955448937,12021894.859492803,48215-021
357.4973949560539,16112936.963728528,48215-022
1547.122807017544,82600424.56140351,48215-023
45.57303370786517,3658881.647940075,48215-024
2466.558261170506,166629959.5000267,48215-025
911.5709720363556,38351965.841657504,48215-026
537.062624501992,18691670.17928287,48215-027
2379.0,158702700.0,48215-028
906.0552150884572,82480316.0528179,48215-029
3555.0,257338000.0,48215-030
1399.8924605493864,113013516.30625366,48215-031
1461.1807875334684,78845826.18965761,48215-032
831.9556697846864,42977468.73536658,48215-033
556.8768177535047,49756739.42424184,48215-034
2471.713645200123,131943061.4587829,48215-035
1809.829757417814,128531069.2569391,48215-036
958.2265349120152,61374021.16086531,48215-037
1697.0584709234556,194124591.4033572,48215-038
1275.1061268192093,83739247.15350756,48215-039
1589.1633921149507,98911021.36609234,48215-040
2760.421576981978,162342203.37006524,48215-041
1773.4483490778425,139341576.57857156,48215-042
1114.3690744920993,65414673.47629797,48215-043
1864.775118142969,99931495.82612419,48215-044
644.083511777302,50318362.5267666,48215-045
224.86981203846923,14980382.918251058,48215-046
1283.9084740411186,45737364.91094524,48215-047
2143.0109370574733,177250866.53783444,48215-048
1799.72417087071,101489568.20735455,48215-049
1383.3035176524766,94171849.70989753,48215-050
1072.3023254727796,52989984.28468658,48215-051
2453.54234078767,255140961.74134484,48215-052
1889.3473899187984,123099960.05707881,48215-053
1283.22934232715,135060405.05902192,48215-054
1238.2991863663467,58442278.37940077,48215-055
1320.0925761217816,73090495.2367275,48215-056
629.5242957990989,23681940.21017326,48215-057
1947.7639441778338,156112680.00279722,48215-058
1641.0106669320944,104456319.25922048,48215-059
2321.0342495247073,220653196.2569669,48215-060
2237.7324185248713,113784098.6277873,48215-061
1930.1985592075641,257139265.01575866,48215-062
524.0637001168809,44698963.90883286,48215-063
2259.6329930145084,124264003.70768404,48215-064
1234.283063498547,116195786.53838703,48215-065
884.919198985306,42610505.0847757,48215-066
1836.2796102497748,144396366.60093972,48215-067
2443.545979643742,153279330.72714937,48215-068
4169.359227584762,222738031.00573686,48215-069
1401.5961133219976,95413810.70545128,48215-070
90.25406548611515,8220381.717265034,48215-071
688.8608137044968,49148941.97002141,48215-072
1437.4756037456875,307224110.89206505,48215-073
716.0673211781207,59537515.960729316,48215-074
39.80587674171231,2762889.6645732736,48215-075
29.069317660968014,2014217.9289565133,48215-076
1124.328173902432,60070797.338630944,48215-077
1286.367149569081,113472473.62154204,48215-078
1063.4806291010018,49837536.88543088,48215-079
618.3172678247313,34283547.948053725,48215-080
1264.4932126696833,96889057.76772247,48215-081
4.197647058823529,439544.47058823524,48215-082
1756.3069251942109,278427766.7854308,48215-083
1604.4099163519738,140567998.13309106,48215-084
2085.9024706279347,118246122.86566445,48215-085
278.6490999079895,21554113.194144916,48215-086
1162.3569713702996,50987013.306857206,48215-087
1806.0,111333200.0,48215-088
10.50628910688281,812037.6706300308,48215-089
2081.6724503758833,141101307.80990303,48215-090
486.3724912085586,49438147.06136729,48215-091
345.3368332633347,23239980.764384713,48215-092
177.5925925925926,18424466.666666668,48215-093
2039.5822222222223,93837471.55555555,48215-094
2130.2280701754385,116674508.77192983,48215-095
1835.7992136407395,155767905.14595908,48215-096
1678.7224355458036,83371260.39495337,48215-097
2203.4177777777777,134372928.44444445,48215-098
2636.707047175306,143218497.55387303,48215-099
1651.7324429982227,100254036.80433741,48215-100
321.9834478584944,36486434.983185105,48215-101
681.0,51941600.0,48215-102
2087.648524590164,185916148.0,48215-103
2130.077945896378,129457848.96836314,48215-104
2239.557884886674,178776422.01312536,48215-105
1901.063140080996,207914653.97737285,48215-106
1611.0,101541600.0,48215-107
1438.7036302938682,84946474.27468826,48215-108
3296.4897959183672,158752973.57142857,48215-109
904.01230228471,48338629.5254833,48215-110
1451.7222686593818,95720617.80520114,48215-111
928.868484002833,53853442.278486505,48215-112
2043.4914200471592,173928414.96480688,48215-113
2780.53357062085,205310153.76565304,48215-114
1520.31543274244,102117466.56890859,48215-115
1484.0,115994500.0,48215-116
1730.7866873783635,98697044.86046387,48215-117
1223.5317887213853,122113398.05798651,48215-118
604.6705338990608,45763122.172534734,48215-119
1315.0891075388026,56264956.953875646,48215-120
56.841603053435115,3950632.633587786,48215-121
1660.7749222429575,97741533.14316182,48215-122
783.6847040370976,38461885.30414621,48215-123
966.2576769025367,70829381.18251236,48215-124
757.4528024307178,52503770.15144423,48215-125
912.3583892739379,52643096.83341357,48215-126
565.0,27334700.0,48215-127
1353.155909690386,105577403.59222315,48215-128
79.63890687419405,7090213.084504883,48215-129
882.4984971089707,62778915.57816884,48215-130
11.642012962256958,754023.2939382386,48215-131
501.45990062640163,25498465.56105483,48215-132
76.38872775882288,5199805.677826169,48215-133
1836.713681460695,180165084.12335125,48215-134
1382.1117782339866,106910041.09140214,48215-135
979.5399868803373,67171059.58069932,48215-136
14.747248614002185,1009673.5861791801,48215-137
345.31120331950206,13579726.556016598,48215-138
514.6119438603932,25952554.84999352,48215-139
38.509230076542096,2758995.992796038,48215-140
61.87360178970918,5429729.306487696,48215-141
1386.7744149092516,95059381.49691424,48215-142
1987.7647403898436,159076679.67042387,48215-143
24.86209193870753,1674083.0113257829,48215-144
462.94794516429664,28936592.761566907,48215-145
1625.6046076125774,106043446.11619197,48215-146
119.43028628123461,8415540.41166283,48215-147
102.42398648648648,4705901.182432433,48215-148
45.53491436100132,11815450.329380766,48215-149
1289.1404948355407,125508607.75524086,48215-150
1724.2595656670114,219463640.64115822,48215-151
1510.7799559185444,125990039.83151294,48215-152
165.37193597924653,7242363.258095821,48215-153
1876.8361673420004,123066386.8792664,48215-154
312.2142857142857,30157786.363636363,48215-155
1182.8280818947621,54399133.22061578,48215-156
715.892410974315,45058727.60400337,48215-157
3225.4553036916122,234514080.4980632,48215-158
545.6111728529024,30572520.806789227,48215-159
390.28455650607833,27961959.387663215,48215-160
1102.254343493196,88565944.66297697,48215-161
431.0076542098154,69993879.60378209,48215-162
3625.5859237084132,184518634.37656385,48215-163
1251.0539092680992,116843099.32283704,48215-164
487.0876629589133,55368849.80450187,48215-165
378.4352574102964,38798787.36349454,48215-166
310.732516575212,37746914.49559997,48215-167
242.68456725755996,13368533.431091415,48215-168
158.6677203023071,10794876.027160319,48215-169
486.00000000000006,21493399.999999996,48215-170
12.508728179551122,1089007.4812967582,48215-171
22.51571072319202,1960213.4663341646,48215-172
1413.4678995223283,81147764.32642531,48215-173
509.31550744395105,22750778.669728383,48215-174
915.0576776177718,55430272.61099929,48215-175
895.4591675092004,65161976.93568629,48215-176
537.9428037638506,47299367.25860532,48215-177
8.673990127985821,343827.3368747553,48215-178
246.71830411740726,15896089.359967386,48215-179
307.5737085258295,17612102.89794204,48215-180
459.7826136607349,34843539.606828414,48215-181
1573.0089981454335,87421300.6223739,48215-182
2063.5719528543045,127609333.04980731,48215-183
25.39365792658139,1583641.4842106279,48215-184
150.1495054595204,9653629.31598964,48215-186
2116.915028635572,137933972.802863,48215-187
2027.3515850144092,127378598.4149856,48215-188
922.4649429303518,70335672.93268111,48215-189
233.67016976556184,11637437.348423606,48215-190
296.119722747322,21994590.800252046,48215-191
227.6615517949656,17437032.404035807,48215-192
352.7191234087815,35843625.69670445,48215-193
1503.49370073028,75487716.18948591,48215-194
756.6860465116279,35606379.069767445,48215-195
742.0,44404900.0,48215-196
1355.335135135135,94943272.43243243,48215-197
322.8658821227882,24772861.821113203,48215-198
1226.901756736428,112242617.21796182,48215-199
1285.5775197729445,138691860.1235809,48215-200
712.9731167715249,95109247.8002612,48215-201
533.6560056940193,34028278.45535889,48215-202
2601.936299883119,277669936.09116715,48215-203
514.0,32067500.0,48215-204
234.67741935483872,16341870.967741935,48215-205
803.9326788218793,66862184.039270684,48215-206
1180.5740842732985,125361025.80127458,48215-207
29.587529976019184,1160678.6570743404,48215-208
1509.9359218901916,79351839.27396822,48215-209
393.2986647926915,34463131.97470134,48215-210
209.84689449104133,14405434.97868081,48215-211
1852.468238114263,133455049.42069517,48215-212
163.60073456586335,9062692.97622978,48215-213
982.3609862619305,78653469.95740873,48215-214
1144.2808765912184,118254674.30329555,48215-215
965.0959956116292,56714477.7290181,48215-216
158.02870412003102,9204780.684468936,48215-217
449.6178887604284,28228274.360619433,48215-218
1340.0,98031500.0,48215-219
439.8465286236297,41648592.44823386,48215-220
920.2567257266961,84811554.55475885,48215-221
2.5775327360441076,509771.88146106136,48215-222
244.6078566505858,48377351.55065472,48215-223
77.13495346432265,12847343.640124094,48215-224
172.4504182933631,8963474.981155673,48215-225
1084.2853390774014,75070751.01483172,48215-226
2243.5077519379847,150864234.10852712,48215-227
892.6499907693674,46609108.25615824,48215-228
851.427861672201,55406726.27413184,48215-229
586.5179023508138,69697560.36166365,48215-230
191.87741403674045,20450269.88224211,48215-231
1117.162545085981,64024950.28700155,48215-232
940.5886004604271,58626226.26101453,48215-234
158.84326980168626,13906210.22538351,48215-235
259.639455641609,31946419.33989076,48215-236
526.0474364369065,25884418.977047823,48215-237
101.32069825436409,8820960.59850374,48215-238
1672.4232191369344,107676889.05222864,48215-239
596.371240011714,38124922.10392001,48215-240
934.9390391050498,48981332.73007901,48215-241
24.25683709869203,1105084.4233055885,48215-242
29.71885569797607,2110858.421139048,48215-243
644.2317649906383,80557551.85696682,48215-244
460.31365918808484,23255898.59260296,48215-245
106.46153846153847,7103528.733031674,48215-247
36.654377880184335,2552444.608294931,48215-248
255.62688130309058,18295898.07303661,48215-249
213.93418940609953,11961338.52327448,48215-250
10.787548638132295,835206.7704280155,48215-251
3.1307627829002516,507174.5180217938,48215-252
145.74316290130795,6639715.576694411,48215-253
2130.3670069854916,120151196.29231596,48215-254
185.24824902723734,14342516.264591439,48215-255
141.74903132397216,17896747.41663411,48215-256
225.95992667788755,10757816.732525166,48215-257
11.25,492793.75,48215-258
770.0,61034800.0,48215-259
1024.8473448116433,75499171.13702722,48217-Precinct 1
1179.7340277026576,100753882.0281034,48217-Precinct 2
1178.5198455263258,77844468.44221008,48217-Precinct 3
1324.5504319477743,88916826.3034037,48217-Precinct 4
680.5563914431151,60022811.57556909,48217-Precinct 5
979.726337407359,84212456.94695245,48217-Precinct 6
546.0883152826111,58165889.583781965,48217-Precinct 7
1183.615697506632,94571760.8904979,48217-Precinct 8
880.4691876391186,73443912.22434504,48217-Precinct 9
1473.4133244725704,140495297.2899718,48217-Precinct 10
465.8750921920236,37494770.03071233,48217-Precinct 11
1038.8850324185682,69384017.81975496,48217-Precinct 12
